               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.037804,            0.034378,           5.925e-05,             0.81515,             0.70102,             0.79401,             0.53695,            0.035719,            0.024039,          1.4584e-05,            0.003763,            0.003763,            0.003763
                 128,            0.037848,            0.034647,           5.875e-05,             0.81668,              0.6993,             0.79399,              0.5371,            0.035717,             0.02404,          1.4475e-05,           0.0037135,           0.0037135,           0.0037135
                 129,            0.037753,            0.034222,          5.8171e-05,             0.81454,             0.70033,             0.79348,               0.537,            0.035714,            0.024043,          1.4346e-05,            0.003664,            0.003664,            0.003664
                 130,            0.037682,            0.034377,          5.8196e-05,             0.81706,             0.69869,             0.79365,             0.53682,            0.035719,            0.024047,          1.4239e-05,           0.0036145,           0.0036145,           0.0036145
                 131,            0.037665,            0.034219,          5.7685e-05,             0.81696,             0.69858,             0.79388,             0.53691,            0.035714,            0.024048,          1.4133e-05,            0.003565,            0.003565,            0.003565
                 132,            0.037538,            0.034024,          5.7433e-05,             0.81871,             0.69816,             0.79397,             0.53714,            0.035713,            0.024051,          1.4031e-05,           0.0035155,           0.0035155,           0.0035155
                 133,            0.037526,            0.034158,          5.6686e-05,             0.81776,             0.69869,             0.79382,             0.53695,            0.035711,            0.024055,          1.3954e-05,            0.003466,            0.003466,            0.003466
                 134,             0.03754,             0.03406,          5.6377e-05,             0.81792,             0.69896,             0.79372,             0.53682,            0.035703,            0.024054,          1.3865e-05,           0.0034165,           0.0034165,           0.0034165
                 135,            0.037502,            0.034108,          5.5131e-05,             0.81821,             0.69965,             0.79353,             0.53701,            0.035701,            0.024056,          1.3752e-05,            0.003367,            0.003367,            0.003367
                 136,            0.037488,            0.034055,          5.4436e-05,             0.81733,             0.69976,             0.79359,             0.53695,            0.035701,            0.024056,          1.3614e-05,           0.0033175,           0.0033175,           0.0033175
                 137,            0.037407,            0.033904,          5.3724e-05,             0.81733,             0.69995,             0.79386,             0.53703,            0.035699,            0.024056,          1.3483e-05,            0.003268,            0.003268,            0.003268
                 138,            0.037477,            0.034094,          5.3799e-05,             0.81665,             0.70117,             0.79395,             0.53717,            0.035693,            0.024056,          1.3377e-05,           0.0032185,           0.0032185,           0.0032185
                 139,            0.037414,            0.033976,          5.2995e-05,             0.81605,             0.70178,             0.79427,             0.53725,            0.035685,            0.024058,          1.3269e-05,            0.003169,            0.003169,            0.003169
                 140,             0.03734,            0.033852,          5.2737e-05,             0.81646,             0.70098,             0.79389,             0.53733,             0.03568,            0.024059,          1.3145e-05,           0.0031195,           0.0031195,           0.0031195
                 141,             0.03729,            0.033774,          5.2133e-05,              0.8171,             0.70058,              0.7941,             0.53748,            0.035683,            0.024064,          1.3039e-05,             0.00307,             0.00307,             0.00307
                 142,            0.037151,            0.033747,          5.2146e-05,             0.81942,             0.69839,               0.794,             0.53763,            0.035685,            0.024066,          1.2921e-05,           0.0030205,           0.0030205,           0.0030205
                 143,             0.03721,            0.033794,          5.1199e-05,             0.81969,             0.69852,             0.79367,             0.53767,            0.035688,            0.024079,          1.2807e-05,            0.002971,            0.002971,            0.002971
                 144,            0.037127,            0.033472,          5.0899e-05,             0.81497,             0.70079,             0.79357,             0.53751,            0.035685,            0.024087,          1.2699e-05,           0.0029215,           0.0029215,           0.0029215
                 145,            0.037074,            0.033579,          5.0247e-05,             0.81478,             0.70056,             0.79386,             0.53779,            0.035682,            0.024092,          1.2593e-05,            0.002872,            0.002872,            0.002872
                 146,            0.037054,            0.033741,          5.0066e-05,             0.81528,             0.70018,             0.79371,             0.53764,            0.035679,            0.024103,          1.2496e-05,           0.0028225,           0.0028225,           0.0028225
                 147,            0.037019,            0.033704,          4.8529e-05,             0.81519,             0.70098,             0.79367,             0.53767,             0.03568,            0.024116,          1.2332e-05,            0.002773,            0.002773,            0.002773
                 148,            0.036889,             0.03348,          4.8202e-05,             0.81627,             0.69991,             0.79391,             0.53779,            0.035681,            0.024126,          1.2172e-05,           0.0027235,           0.0027235,           0.0027235
